label,exp,tier,dist,problema,D,M,N,Nmin,I_eff,I_max,k,iteracao,geracao,n_gps,n_folhas,prof_max,tp,tp_frac,delta_total_point,early_stop,n_front1,f_best,tempo_fit_s,tempo_busca_s,motivo
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,12,13,663,"[13, 13, 13]","[330, 298, 296]",20.0,"[2153.0, 2338.0, 2173.0]",0.04442666666666667,118.0,False,93,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.45578,1.896758,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,13,14,714,"[14, 14, 14]","[330, 298, 296]",20.0,"[2274.0, 2502.0, 2296.0]",0.04714666666666667,117.0,False,94,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.525235,1.930421,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,14,15,765,"[15, 15, 15]","[330, 298, 296]",20.0,"[2399.0, 2637.0, 2416.0]",0.04968,113.0,False,91,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.301132,1.832653,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,15,16,816,"[16, 16, 16]","[330, 298, 296]",20.0,"[2603.0, 2812.0, 2567.0]",0.05321333333333333,109.0,False,98,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.49643,1.968621,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,16,17,867,"[17, 17, 17]","[330, 298, 296]",20.0,"[2731.0, 2975.0, 2721.0]",0.05618,103.0,False,97,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.594357,1.989549,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,17,18,918,"[18, 18, 18]","[330, 298, 296]",20.0,"[2915.0, 3212.0, 2855.0]",0.05988,96.0,False,96,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.566842,2.094266,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,18,19,969,"[19, 19, 19]","[330, 298, 296]",20.0,"[3035.0, 3451.0, 3022.0]",0.06338666666666667,85.0,False,96,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.66575,2.233703,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,19,20,1020,"[20, 20, 20]","[330, 298, 296]",20.0,"[3215.0, 3634.0, 3175.0]",0.06682666666666667,77.0,False,98,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.568119,2.129513,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,20,21,1071,"[21, 21, 21]","[330, 298, 296]",20.0,"[3335.0, 3816.0, 4010.0]",0.07440666666666668,75.0,False,101,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.952895,2.179052,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,21,22,1122,"[22, 22, 21]","[330, 298, 296]",20.0,"[3456.0, 4037.0, 4010.0]",0.07668666666666667,70.0,False,99,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.554143,2.279152,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,22,23,1173,"[23, 23, 22]","[330, 298, 296]",20.0,"[3683.0, 4158.0, 4186.0]",0.08018,65.0,False,97,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.640453,2.235497,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,23,24,1224,"[24, 24, 22]","[330, 298, 296]",20.0,"[3859.0, 4294.0, 4186.0]",0.08226,63.0,False,98,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.203941,2.297554,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,24,25,1275,"[25, 25, 22]","[330, 298, 296]",20.0,"[4078.0, 4494.0, 4186.0]",0.08505333333333334,61.0,False,98,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.446414,2.281781,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,25,26,1326,"[26, 26, 22]","[330, 298, 296]",20.0,"[4214.0, 4681.0, 4186.0]",0.08720666666666665,60.0,False,98,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.302412,2.354041,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,26,27,1377,"[27, 27, 23]","[330, 298, 296]",20.0,"[4403.0, 4870.0, 4419.0]",0.09128,62.0,False,99,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",1.022668,2.330115,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,27,28,1428,"[28, 28, 23]","[330, 298, 296]",20.0,"[4529.0, 5050.0, 4419.0]",0.09332,58.0,False,99,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.257519,2.263879,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,28,29,1479,"[29, 29, 24]","[330, 298, 296]",20.0,"[4650.0, 5244.0, 4633.0]",0.09684666666666666,52.0,False,101,"[-0.014917952843479299, 8.841386604357475e-24, 0.0]",0.885991,2.397283,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,29,30,1530,"[30, 30, 24]","[330, 298, 296]",20.0,"[4771.0, 5425.0, 4633.0]",0.09886,50.0,False,101,"[-0.018005268000301555, 8.841386604357475e-24, 0.0]",0.208536,2.362303,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,30,31,1581,"[31, 31, 25]","[330, 298, 296]",20.0,"[4928.0, 5552.0, 4832.0]",0.10208,47.0,False,101,"[-0.018005268000301555, 8.841386604357475e-24, 0.0]",0.69785,2.380154,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,31,32,1632,"[32, 32, 26]","[330, 298, 296]",20.0,"[5103.0, 5672.0, 4960.0]",0.1049,46.0,False,99,"[-0.018005268000301555, 8.841386604357475e-24, 0.0]",0.727144,2.409298,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,32,33,1683,"[33, 33, 26]","[330, 298, 296]",20.0,"[5224.0, 5876.0, 4960.0]",0.10706666666666666,46.0,False,101,"[-0.018005268000301555, 8.841386604357475e-24, 0.0]",0.325334,2.445554,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,33,34,1734,"[34, 34, 27]","[330, 298, 296]",20.0,"[5344.0, 6101.0, 5113.0]",0.11038666666666666,45.0,False,100,"[-0.017746121463488862, 8.841386604357475e-24, 0.0]",0.566976,2.405136,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,34,35,1785,"[35, 35, 27]","[330, 298, 296]",20.0,"[5530.0, 6224.0, 5113.0]",0.11244666666666667,43.0,False,98,"[-0.018126219876162253, 8.841386604357475e-24, 0.0]",0.354031,2.427823,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,35,36,1836,"[36, 36, 27]","[330, 298, 296]",20.0,"[5650.0, 6346.0, 5113.0]",0.11406,38.0,False,99,"[-0.018126219876162253, 8.841386604357475e-24, 0.0]",0.122793,2.41466,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,36,37,1887,"[37, 37, 27]","[330, 298, 296]",20.0,"[5831.0, 6584.0, 5113.0]",0.11685333333333334,32.0,False,98,"[-0.018126219876162253, 8.841386604357475e-24, 0.0]",0.421829,2.411544,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,37,38,1938,"[38, 38, 27]","[330, 298, 296]",20.0,"[6013.0, 6751.0, 5113.0]",0.11918,28.0,False,97,"[-0.018054607356416952, 8.841386604357475e-24, 0.0]",0.408356,2.41213,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,38,39,1989,"[39, 39, 27]","[330, 298, 296]",20.0,"[6240.0, 6981.0, 5113.0]",0.12222666666666666,27.0,False,100,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",0.767561,2.430803,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,39,40,2040,"[40, 40, 27]","[330, 298, 296]",20.0,"[6428.0, 7204.0, 5113.0]",0.12496666666666666,29.0,False,101,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",0.403943,2.411918,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,40,41,2091,"[41, 41, 27]","[330, 298, 296]",20.0,"[6564.0, 7365.0, 5113.0]",0.12694666666666665,27.0,False,97,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",0.175399,2.483139,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,41,42,2142,"[42, 42, 27]","[330, 298, 296]",20.0,"[6767.0, 7556.0, 5113.0]",0.12957333333333335,23.0,False,98,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",0.221521,2.453224,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,42,43,2193,"[43, 43, 27]","[330, 298, 296]",20.0,"[6895.0, 7763.0, 5113.0]",0.13180666666666666,21.0,False,99,"[-0.017853154902987, 8.841386604357475e-24, 0.0]",0.651656,2.519855,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,43,44,2244,"[43, 44, 27]","[330, 298, 296]",20.0,"[6895.0, 7929.0, 5113.0]",0.13291333333333333,18.0,False,100,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",0.11466,2.590546,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,44,45,2295,"[44, 45, 27]","[330, 298, 296]",20.0,"[7018.0, 8050.0, 5113.0]",0.13454,16.0,False,101,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",0.138315,2.593802,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,45,46,2346,"[44, 46, 27]","[330, 298, 296]",20.0,"[7018.0, 8204.0, 5113.0]",0.13556666666666667,15.0,False,101,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",0.134984,2.641111,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,46,47,2397,"[44, 47, 27]","[330, 298, 296]",20.0,"[7018.0, 8346.0, 5113.0]",0.13651333333333335,13.0,False,102,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",0.021663,2.635458,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,47,48,2448,"[44, 48, 27]","[330, 298, 296]",20.0,"[7018.0, 8474.0, 5113.0]",0.13736666666666666,11.0,False,102,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",0.074475,2.61036,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,48,49,2499,"[44, 49, 27]","[330, 298, 296]",20.0,"[7018.0, 8596.0, 5113.0]",0.13818,9.0,False,102,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",0.074997,2.592696,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,49,50,2550,"[44, 50, 28]","[330, 298, 296]",20.0,"[7018.0, 8762.0, 5234.0]",0.14009333333333335,8.0,False,102,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",0.439918,2.564772,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,50,51,2601,"[44, 51, 28]","[330, 298, 296]",20.0,"[7018.0, 8909.0, 5234.0]",0.14107333333333333,6.0,False,102,"[-0.018051316740766765, -0.0014934704868219129, 0.0]",0.388592,2.633599,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,51,52,2652,"[44, 52, 28]","[330, 298, 296]",20.0,"[7018.0, 11204.0, 5234.0]",0.15637333333333334,3.0,False,102,"[-0.018051316740766765, -0.001543859666558678, 0.0]",19.520717,2.625919,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,52,53,2703,"[44, 52, 28]","[330, 298, 296]",20.0,"[7018.0, 11204.0, 5234.0]",0.15637333333333334,1.0,False,102,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",0.000366,2.901902,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,53,54,2754,"[44, 53, 28]","[330, 298, 296]",20.0,"[7018.0, 11344.0, 5234.0]",0.15730666666666665,1.0,False,102,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",0.115778,2.984522,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,54,55,2805,"[44, 53, 28]","[330, 298, 296]",20.0,"[7018.0, 11344.0, 5234.0]",0.15730666666666665,1.0,False,102,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",0.000357,3.046282,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,55,56,2856,"[44, 53, 28]","[330, 298, 296]",20.0,"[7018.0, 11344.0, 5234.0]",0.15730666666666665,0.0,True,102,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",0.000449,2.934012,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,0,1,51,"[1, 1]","[172, 177]",18.0,"[370.0, 226.0]",0.00596,1.0,False,7,"[6.960262286284762e-27, 4.642569984940004e-21]",1.59464,0.156107,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,1,2,102,"[2, 2]","[172, 177]",18.0,"[603.0, 644.0]",0.01247,1.0,False,4,"[1.604780310068455e-26, 2.795783844381626e-27]",0.303466,0.13983,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,2,3,153,"[3, 3]","[172, 177]",18.0,"[1002.0, 869.0]",0.01871,1.0,False,2,"[1.604780310068455e-26, 1.2596671927093603e-29]",0.269069,0.191433,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,3,4,204,"[4, 4]","[172, 177]",18.0,"[1224.0, 1270.0]",0.02494,1.0,False,1,"[1.4094767562007686e-46, 3.214793012805839e-47]",0.313748,0.661933,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,4,5,255,"[4, 4]","[172, 177]",18.0,"[1224.0, 1270.0]",0.02494,1.0,False,2,"[2.650252087704765e-53, 1.71316809541759e-55]",0.00023,0.105665,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,5,6,306,"[5, 5]","[172, 177]",18.0,"[1572.0, 1701.0]",0.03273,15.0,False,2,"[1.7561953266438754e-56, 4.764123565643259e-59]",0.37108,0.229795,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,6,7,357,"[5, 5]","[172, 177]",18.0,"[1572.0, 1701.0]",0.03273,15.0,False,2,"[1.658072686055763e-57, 1.946288963283363e-59]",0.000256,0.550335,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_WFG9,sweep-big-mvns,big,mvns,WFG9,22,2,50000,220,8,228,7,8,408,"[5, 5]","[172, 177]",18.0,"[1572.0, 1701.0]",0.03273,0.0,True,3,"[2.056525294020968e-59, 7.433589710814651e-61]",0.000258,1.097167,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,0,1,51,"[1, 1]","[121, 124]",16.0,"[564.0, 342.0]",0.00906,1.0,False,11,"[0.00016266474535301515, 1.795515690353243]",4.210299,0.17127,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,1,2,102,"[2, 2]","[121, 124]",16.0,"[912.0, 677.0]",0.01589,1.0,False,11,"[0.0001465632022377647, 1.795515690353243]",2.969739,0.179439,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,2,3,153,"[3, 3]","[121, 124]",16.0,"[1364.0, 1034.0]",0.02398,1.0,False,12,"[0.0001465632022377647, 1.795515690353243]",2.988323,0.210385,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,3,4,204,"[4, 4]","[121, 124]",16.0,"[1950.0, 1544.0]",0.03494,1.0,False,16,"[0.0, 1.795515690353243]",7.145616,0.212049,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,4,5,255,"[5, 5]","[121, 124]",16.0,"[2480.0, 1846.0]",0.04326,1.0,False,13,"[1.8548561659774516e-05, 1.795515690353243]",3.728911,0.281972,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,5,6,306,"[6, 6]","[121, 124]",16.0,"[2993.0, 2198.0]",0.05191,65.0,False,9,"[2.1377940681074304e-05, 1.6614772761240602]",3.926577,0.409693,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,6,7,357,"[7, 7]","[121, 124]",16.0,"[3552.0, 2790.0]",0.06342,32.0,False,8,"[0.009685389708534275, 0.8639189945533872]",10.736572,0.494269,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,7,8,408,"[8, 8]","[121, 124]",16.0,"[4069.0, 3090.0]",0.07159,31.0,False,8,"[2.1377940681074304e-05, 0.6966400742530823]",4.683276,0.6494,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,8,9,459,"[9, 9]","[121, 124]",16.0,"[4441.0, 3566.0]",0.08007,26.0,False,12,"[2.1377940681074304e-05, 0.5358363911509514]",3.83058,0.735954,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,9,10,510,"[10, 10]","[121, 124]",16.0,"[4858.0, 3946.0]",0.08804,19.0,False,14,"[0.0, 0.3865441754460335]",4.036124,0.760197,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,10,11,561,"[11, 10]","[121, 124]",16.0,"[5233.0, 3946.0]",0.09179,22.0,False,24,"[0.0, 0.3196360096335411]",1.124684,0.795958,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,11,12,612,"[12, 10]","[121, 124]",16.0,"[5730.0, 3946.0]",0.09676,27.0,False,25,"[0.0, 0.27104924619197845]",2.715703,0.774994,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,12,13,663,"[13, 10]","[121, 124]",16.0,"[6115.0, 3946.0]",0.10061,26.0,False,23,"[0.0, 0.2640455439686775]",1.330234,0.740988,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,13,14,714,"[14, 10]","[121, 124]",16.0,"[6591.0, 3946.0]",0.10537,26.0,False,25,"[0.0, 0.24515645573410438]",1.770253,0.718215,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,14,15,765,"[15, 10]","[121, 124]",16.0,"[7040.0, 3946.0]",0.10986,29.0,False,27,"[0.0, 0.1997246812134108]",1.373875,0.771618,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,15,16,816,"[16, 10]","[121, 124]",16.0,"[7505.0, 3946.0]",0.11451,31.0,False,27,"[0.0, 0.1854384048601787]",1.742477,0.785634,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,16,17,867,"[17, 10]","[121, 124]",16.0,"[7920.0, 3946.0]",0.11866,30.0,False,29,"[8.63030580794157e-05, 0.18290199413968367]",1.213813,0.785673,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,17,18,918,"[18, 10]","[121, 124]",16.0,"[8334.0, 3946.0]",0.1228,35.0,False,30,"[0.0, 0.15352535713100224]",1.396626,0.799059,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,18,19,969,"[19, 10]","[121, 124]",16.0,"[8768.0, 3946.0]",0.12714,39.0,False,30,"[0.0, 0.15585825551534072]",1.290445,0.800934,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,19,20,1020,"[20, 10]","[121, 124]",16.0,"[9180.0, 3946.0]",0.13126,38.0,False,30,"[0.0, 0.15610644852131372]",1.236605,0.769206,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,20,21,1071,"[21, 10]","[121, 124]",16.0,"[9605.0, 3946.0]",0.13551,40.0,False,31,"[0.0, 0.15551384000355029]",1.591517,0.796403,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,21,22,1122,"[22, 10]","[121, 124]",16.0,"[10004.0, 3946.0]",0.1395,38.0,False,30,"[8.63030580794157e-05, 0.14603009466009098]",1.444851,0.813453,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,22,23,1173,"[23, 11]","[121, 124]",16.0,"[10479.0, 4336.0]",0.14815,37.0,False,30,"[8.63030580794157e-05, 0.14681727695278823]",3.94706,0.804492,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,23,24,1224,"[24, 11]","[121, 124]",16.0,"[10962.0, 4336.0]",0.15298,36.0,False,31,"[8.63030580794157e-05, 0.14630460154876346]",1.813276,0.820782,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,24,25,1275,"[25, 12]","[121, 124]",16.0,"[11333.0, 4884.0]",0.16217,35.0,False,30,"[8.63030580794157e-05, 0.1455347054034064]",4.279786,0.824654,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,25,26,1326,"[26, 12]","[121, 124]",16.0,"[11646.0, 4884.0]",0.1653,37.0,False,32,"[8.63030580794157e-05, 0.1020280874799937]",0.721203,0.811366,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,26,27,1377,"[27, 12]","[121, 124]",16.0,"[12046.0, 4884.0]",0.1693,37.0,False,33,"[8.63030580794157e-05, 0.07923510385444388]",1.461927,0.763702,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,27,28,1428,"[28, 12]","[121, 124]",16.0,"[12363.0, 4884.0]",0.17247,37.0,False,33,"[8.63030580794157e-05, 0.07036836288170889]",0.730287,0.755831,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,28,29,1479,"[29, 12]","[121, 124]",16.0,"[12690.0, 4884.0]",0.17574,35.0,False,34,"[0.0, 0.06943019555183128]",0.908982,0.84564,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,29,30,1530,"[30, 12]","[121, 124]",16.0,"[13040.0, 4884.0]",0.17924,31.0,False,34,"[0.0, 0.06943019555183128]",0.9276,0.860927,construcao treed-GP: +GP na folha de maior impureza
