problema,geracao,ramo,Flag,NumV1,NumV2,fe,lote,u_ef,popw_last,d_sigma,d_crit,pct_mm,apd_med,crit_med,n_front1,dmin,tempo_fit
BBOB_F37,34,APD,-10,46,36,279,5,5,87,2.527230719806539e-05,5.248991816034498e-18,0.5701149425287356,944.074969942483,5576.8180491674975,9,2.802605219204775,0.242425
BBOB_F37,35,APD,-15,44,29,284,5,5,85,7.505520500217244e-06,8.29001764732744e-17,0.6117647058823529,117.41228946381777,6316.284266049693,9,2.0083012226913097,0.185326
BBOB_F37,36,APD,-21,47,26,289,5,5,86,3.0277539622147742e-06,0.0,0.6209302325581396,431.2021543800335,6900.814361560842,9,2.7674337262819444,0.189717
BBOB_F37,37,APD,-11,49,38,294,5,5,78,1.0138272102722112e-05,1.5182476457821213e-17,0.5076923076923078,949.0267015865758,4150.3693796381485,9,2.3407641765433946,0.189929
BBOB_F37,38,APD,-10,47,37,299,5,5,79,1.2615394439308147e-05,7.823570694379783e-19,0.47848101265822784,794.7710955900245,1221.9134424900087,10,2.5747882827864346,0.174606
BBOB_F37,39,APD,-7,47,40,304,5,5,87,1.1982027459112032e-06,1.1413603874047166e-16,0.22988505747126436,436.1001287946976,796.727777608373,9,2.0404007970208635,0.170678
BBOB_F37,40,APD,-17,45,28,309,5,5,89,2.800911019562591e-06,8.13951121970359e-18,0.5168539325842697,382.05093454042486,1520.160206739994,9,2.3532892527676146,0.200656
BBOB_F49,1,APD,0,81,81,113,5,5,75,2.7875935529664275e-05,1.2921314313169995e-16,0.4693333333333333,1987.8397037439242,208930.5407352558,7,6.539302968837694,0.420516
BBOB_F49,2,APD,-6,80,74,118,5,5,98,2.674498580290674e-05,1.2654536336945382e-16,0.3653061224489796,1199.0166158497334,220590.02917361623,7,5.992225345986038,0.290465
BBOB_F49,3,APD,-4,78,74,123,5,5,81,2.5172064511025383e-05,1.195450185856631e-16,0.5604938271604938,1346.8403161707713,228810.15535623895,7,6.729733083539453,0.313471
BBOB_F49,4,APD,0,78,78,128,5,5,64,1.5527505070167535e-05,1.2801568090044947e-16,0.6875,1290.5897225887934,197642.29821994164,7,6.176356507964259,0.246432
BBOB_F49,5,APD,4,77,81,133,5,5,66,6.197095160587196e-06,1.5309010188628226e-16,0.6333333333333334,781.4471980738618,53385.83717294268,6,6.656259113426295,0.199004
BBOB_F49,6,APD,0,75,75,138,5,5,89,7.897378395682608e-06,1.0084045696141471e-17,0.42921348314606744,1130.1524632813507,7128.915035850106,6,3.606059421213642,0.208017
BBOB_F49,7,APD,-1,71,70,143,5,5,85,9.924404423600208e-06,1.6781450971189958e-16,0.4988235294117647,661.4280788447187,1080.8972534741947,7,1.6188566701017895,0.282203
BBOB_F49,8,APD,-3,70,67,148,5,5,93,2.3587214030840187e-06,1.8589526977331908e-16,0.5053763440860215,490.4385417485881,3570.4375083927334,8,1.7440889667262502,0.206275
BBOB_F49,9,APD,5,68,73,153,5,5,84,1.2792072141110111e-05,4.539591286976429e-18,0.55,671.5321222578061,4604.5509532037395,10,2.9146182939470893,0.21766
BBOB_F49,10,APD,-3,68,65,158,5,5,95,1.2150905490670993e-05,6.485697922155196e-19,0.42526315789473684,578.5444713122694,332.4882964202172,11,1.175689541123532,0.199832
BBOB_F49,11,APD,-3,67,64,163,5,5,93,6.116516971133024e-06,4.4399792362687054e-17,0.4258064516129032,520.891150826327,2155.7239262572493,13,1.631386652527644,0.192098
BBOB_F49,12,APD,2,66,68,168,5,5,88,8.429298191003909e-06,1.9332416288160926e-16,0.45681818181818185,692.7860558356796,389.81134981508404,14,1.013081478672777,0.192956
BBOB_F49,13,APD,-5,68,63,173,5,5,95,1.2054274407091725e-05,1.78483470258752e-17,0.5578947368421053,490.70472209699074,747.5348070150324,15,1.1312268577252,0.187098
BBOB_F49,14,APD,2,66,68,178,5,5,89,7.530509833486576e-06,1.3201088903208144e-16,0.44269662921348313,674.0473010672523,155.12135456916968,16,0.7898896617821897,0.191932
BBOB_F49,15,APD,-1,66,65,183,5,5,96,6.942980803614773e-07,3.2561272653474535e-18,0.46875,531.5576002277728,373.2119317133316,17,0.9779198746686,0.270454
BBOB_F49,16,APD,-4,67,63,187,5,5,92,2.1517944560400792e-05,1.1751447645294136e-16,0.5195652173913043,580.3192277982254,57863.896630658826,19,3.2186123969060354,0.183876
BBOB_F49,17,APD,-3,68,65,192,5,5,95,2.042661617451813e-05,1.5843258641744189e-16,0.7368421052631579,639.6394142802691,1251.334614839008,16,1.4783380189033928,0.191555
BBOB_F49,18,APD,-4,68,64,197,5,5,95,5.2900465732363955e-06,1.2230143821838952e-16,0.5684210526315789,499.46428259665805,3834.2188127408676,14,1.732862574156262,0.19329
BBOB_F49,19,APD,-9,68,59,202,5,5,98,6.814120951048608e-06,1.130401411408715e-16,0.5530612244897959,362.7297016935385,7496.924626504376,17,1.4852635812702994,0.166801
BBOB_F49,20,APD,-6,69,63,207,5,5,97,2.7560524245018314e-05,1.3973325821085408e-16,0.6350515463917525,440.29799853576657,6830.976857761068,18,1.1612680919536782,0.19825
BBOB_F49,21,APD,1,69,70,212,5,5,93,1.0891231909226917e-05,1.4850609090922378e-16,0.5655913978494623,785.864988018978,3022.0966789745444,16,1.5320939652044474,0.194582
BBOB_F49,22,APD,-5,69,64,217,5,5,98,1.4281384039804834e-05,4.00703598722011e-18,0.46530612244897956,611.5541976790917,3196.281345159833,18,1.3910096501623452,0.173969
BBOB_F49,23,APD,-6,69,63,222,5,5,87,1.2262992754585866e-05,1.5490806339671955e-16,0.6229885057471265,267.60090803631584,37133.20676346244,15,1.7007966038111306,0.179787
BBOB_F49,24,APD,-10,71,61,227,5,5,94,9.756948486483452e-06,1.174681354906634e-16,0.5148936170212766,237.38544330467502,5570.055756833234,16,1.43728388712048,0.190772
BBOB_F49,25,APD,-13,70,57,232,5,5,98,7.705855125550443e-06,7.326341824647872e-18,0.5306122448979591,409.79851213423854,2201.489214272502,16,1.9851650752707999,0.181979
BBOB_F49,26,APD,-14,71,57,237,5,5,96,4.39611045521815e-06,1.7601512855239442e-16,0.6458333333333334,165.16520930104744,4804.673532437024,16,1.4143130909000095,0.171495
BBOB_F49,27,APD,-9,70,61,242,5,5,95,3.30337533682723e-06,1.0794665981321102e-16,0.37473684210526315,457.34503414997386,4729.812033462589,15,1.6097143995122758,0.18272
BBOB_F49,28,APD,-5,70,65,246,5,5,91,2.6636394068191294e-06,1.3316694617040961e-16,0.4087912087912088,366.8674192303881,648.717791279967,17,1.2983089078245813,0.190236
BBOB_F49,29,APD,1,70,71,251,5,5,87,5.090537399610184e-06,1.4687737443387243e-16,0.5563218390804598,366.32753592931226,1110.2481065921809,17,1.4355176362285713,0.189305
BBOB_F49,30,APD,-1,71,70,256,5,5,91,1.0225730022739299e-05,1.498358262316492e-16,0.5494505494505495,577.0179898358248,10884.329503803696,19,1.4693077952145337,0.185696
BBOB_F49,31,APD,-4,71,67,261,5,5,93,2.3559151031804504e-05,1.1464255511657344e-16,0.4688172043010752,517.6254207303718,2000.94294936649,16,1.0134437866013226,0.175309
BBOB_F49,32,APD,-6,70,64,266,5,5,95,9.883099153285002e-06,4.466228005207938e-18,0.368421052631579,716.8219319189952,1992.8772368460532,18,1.384666196701078,0.179947
BBOB_F49,33,APD,-4,70,66,271,5,5,84,1.1452724038463202e-05,1.2972194158601203e-16,0.4928571428571429,445.1432688457939,4911.08881511032,18,1.2014044680149718,0.184242
BBOB_F49,34,APD,-6,68,62,276,5,5,90,3.573384219635045e-06,3.0329015622436143e-17,0.5577777777777777,357.43410965102186,4477.961628557323,19,1.6519493986416305,0.183327
BBOB_F49,35,APD,-8,69,61,281,5,5,99,1.4565066294380813e-05,9.694009320046911e-17,0.4303030303030303,231.14208898510165,35597.94079163986,20,1.4085852046582215,0.180902
BBOB_F49,36,APD,-9,71,62,286,5,5,89,4.8355901185459516e-06,2.629926905924892e-18,0.49438202247191015,473.28095832691986,1578.8001137411695,17,1.1875274986606754,0.176928
BBOB_F49,37,APD,-2,68,66,291,5,5,95,1.1096189666659484e-05,1.1703871555891356e-16,0.7726315789473684,234.9693804092199,16139.886367865121,18,1.20640477357928,0.195494
BBOB_F49,38,APD,-13,69,56,296,5,5,92,4.421485186867358e-06,1.3345380763462844e-16,0.4326086956521739,235.03629358712826,682.6750802610021,19,1.0821469802891568,0.204864
BBOB_F49,39,APD,-13,69,56,301,5,5,93,1.6562478535320224e-06,9.57788977817375e-18,0.4946236559139784,226.9339563938332,540.0305952115895,21,1.2082210184912359,0.19671
BBOB_F49,40,APD,-4,68,64,306,5,5,91,4.359223709116122e-06,1.3746510028455614e-16,0.37142857142857144,409.6435770287989,800.8466977652778,22,1.2562436895963809,0.183244
BBOB_F5,1,APD,-26,89,63,114,5,5,85,6.04047508545591e-06,1.9076569739202745e-16,0.5317647058823528,682.8879413271297,24643.890385337196,3,6.448272773133305,0.421763
BBOB_F5,2,APD,-25,87,62,119,5,5,95,3.5376092313299523e-06,1.2348928729163902e-16,0.6568421052631578,205.96740156961116,7057.873607178517,3,3.8282902356873616,0.263147
BBOB_F5,3,APD,-17,86,69,124,5,5,80,1.7833258851851497e-06,1.072446811601418e-16,0.5374999999999999,290.5769455452628,538.3661772419894,7,1.670991665019178,0.251155
BBOB_F5,4,APD,-21,85,64,128,5,5,94,5.357626662316761e-07,4.372958645534971e-17,0.4170212765957447,209.926586732463,94.55901764606647,8,0.9511660367670199,0.269531
BBOB_F5,5,APD,-24,84,60,133,5,5,96,3.591814650150127e-07,1.942718214008832e-16,0.27708333333333335,237.1399527493471,91.45764279427488,11,1.2136869910488362,0.237595
BBOB_F5,6,APD,-30,82,52,138,5,5,90,9.518676158393191e-07,8.6427471389537e-17,0.5466666666666666,157.6365008151898,177.15890276751398,15,1.7670737799526572,0.269293
BBOB_F5,7,APD,-20,81,61,143,5,5,85,3.182327201756152e-07,1.3196414772144072e-16,0.28941176470588237,310.7757180269991,16.053284280843904,17,0.9741192257101707,0.222633
BBOB_F5,8,APD,-24,79,55,148,5,5,98,1.3922080128736525e-06,1.1150700056502987e-17,0.4795918367346939,197.7226341904155,72.62991752404335,18,1.3079686349375619,0.276368
BBOB_F5,9,APD,-19,76,57,153,5,5,96,3.637122780730806e-07,6.84117226051913e-17,0.33333333333333337,212.56116857701568,44.6424969285029,18,0.9150783657091707,0.215557
BBOB_F5,10,APD,-10,78,68,158,5,5,95,4.291257962307782e-07,1.475506102970936e-17,0.5621052631578947,452.5962720413017,114.65749210893348,20,0.9745724222951234,0.205659
BBOB_F5,11,APD,-12,75,63,162,5,5,99,7.363750178512873e-07,2.7747727388064896e-17,0.43030303030303035,311.769009276654,96.4830395992002,24,1.2376961440473826,0.220688
BBOB_F5,12,APD,-15,75,60,167,5,5,96,5.121438135802237e-07,1.5360929562033268e-16,0.3729166666666667,436.70013706671523,55.740150697196725,26,1.0935673061861368,0.19654
BBOB_F5,13,APD,-11,75,64,171,5,5,92,5.740422146516266e-07,1.2302142693892607e-16,0.28043478260869564,354.14556098966347,29.715338107811462,27,0.981194132708739,0.207229
BBOB_F5,14,APD,-8,75,67,176,5,5,96,8.708701173532063e-07,6.8001486110401064e-18,0.32291666666666663,448.62957112869196,12.497215585725368,28,0.7670997318197172,0.20846
BBOB_F5,15,APD,-15,78,63,181,5,5,95,4.350845852485463e-07,6.029477070006722e-17,0.42736842105263156,321.34092915049683,71.96820012760752,30,1.1300490437753876,0.195627
BBOB_F5,16,APD,-26,78,52,186,5,5,97,5.027537390844827e-07,2.118033133131113e-17,0.3649484536082474,258.6612531741401,39.44728457487274,30,1.1349638018873438,0.207473
BBOB_F5,17,APD,-18,76,58,191,5,5,95,6.870494786426207e-07,1.6950426643323655e-16,0.6568421052631579,326.78988571354313,89.81065835285524,32,1.2953439003213194,0.210158
BBOB_F5,18,APD,-15,76,61,196,5,5,91,3.6749901610733104e-07,8.822720243103586e-17,0.34725274725274724,466.1317875678137,23.592706301192298,32,1.0367905744383243,0.20283
BBOB_F5,19,APD,-14,76,62,200,5,5,99,3.9132107687578355e-07,3.544340150254017e-17,0.2585858585858586,414.6021079474703,12.427065211614615,35,0.7994660321713181,0.201063
BBOB_F5,20,APD,-14,76,62,204,5,5,98,2.261504334910569e-07,1.6969025831396338e-16,0.17346938775510204,365.1282519359017,32.718846659459714,37,0.9245651447260731,0.202846
BBOB_F5,21,APD,-20,75,55,208,5,5,96,2.210992189333183e-07,1.4187064098384896e-16,0.15833333333333333,360.0675862461606,14.270450207229121,39,0.9413289480509106,0.210039
BBOB_F5,22,APD,-13,75,62,213,5,5,98,2.4807760468092965e-07,2.0154246435728437e-16,0.45102040816326533,407.56413412512586,60.840903737899666,40,1.1825699599937487,0.213575
BBOB_F5,23,APD,-8,75,67,218,5,5,96,4.675382410113116e-07,7.396394180646878e-17,0.4354166666666666,408.6089320882246,57.00468577330376,40,1.0562893077763145,0.203863
BBOB_F5,24,APD,-15,75,60,222,5,5,99,2.489130750404911e-07,1.2815481625991706e-16,0.2686868686868687,343.76193091178214,46.00941336682028,42,0.9684627710186019,0.219926
BBOB_F5,25,APD,-13,76,63,226,5,5,95,3.19956477312644e-07,1.2886581238853334e-16,0.3368421052631579,329.24199373520463,53.32973163053994,44,0.9922355188319533,0.212043
BBOB_F5,26,APD,-15,76,61,230,5,5,99,8.2428689296421e-07,1.2061641120744619e-16,0.498989898989899,351.58369440102325,31.989198270966014,45,1.1859197703584812,0.214362
BBOB_F5,27,APD,-13,76,63,235,5,5,95,2.7412887604327807e-07,1.9019914213684847e-16,0.3873684210526316,427.4779855992746,37.18880484786816,47,1.0169173672818914,0.208035
BBOB_F5,28,APD,-15,77,62,240,5,5,98,2.449004554705425e-07,1.182159986794585e-16,0.24285714285714283,349.07701027276096,10.479102951254319,50,0.6566498316018192,0.198274
BBOB_F5,29,APD,-19,78,59,244,5,5,98,8.175084360573237e-07,1.5623704332664852e-27,0.48775510204081635,358.8256678610128,135.66155548722082,51,1.3326143304177274,0.20795
BBOB_F5,30,APD,-15,77,62,249,5,5,96,4.565667648392946e-07,2.2907920093940682e-17,0.4,394.3690382258786,51.29669138327042,52,0.9920683893899601,0.208123
BBOB_F5,31,APD,-16,78,62,254,5,5,94,6.171752353623106e-07,2.1020870045121447e-16,0.5255319148936171,378.37479536649397,74.68418737241667,52,1.2737168093588915,0.207434
BBOB_F5,32,APD,-14,76,62,259,5,5,92,6.675413501966432e-07,1.674277047502734e-16,0.4956521739130434,362.97549543658283,65.26331309096123,52,1.2695713324651146,0.202729
BBOB_F5,33,APD,-18,78,60,263,5,5,98,2.892453441205589e-07,6.313842152039185e-17,0.2755102040816326,331.6192713434065,52.39745775247492,54,0.9360366432196314,0.198043
BBOB_F5,34,APD,-17,77,60,268,5,5,93,6.991264172029332e-07,1.360418205408908e-16,0.4623655913978494,482.3802382767762,86.47573018724869,52,1.269356858540708,0.224458
BBOB_F5,35,APD,-18,76,58,273,5,5,97,4.1882795365211223e-07,1.8825659384960492e-17,0.23917525773195875,500.7507098618964,69.90886631376533,53,0.9925084344279201,0.209216
BBOB_F5,36,APD,-19,77,58,278,5,5,100,8.473979598022652e-07,1.978634652374129e-16,0.33399999999999996,360.81759406116373,39.70109239883933,54,0.9513556197031192,0.220912
BBOB_F5,37,APD,-20,79,59,283,5,5,100,4.259733259459608e-07,1.2174692889861054e-16,0.43200000000000005,367.9163036885956,46.75694214653003,55,1.0592244261070574,0.20974
BBOB_F5,38,APD,-19,79,60,288,5,5,99,4.028011950651944e-07,1.5631996868303547e-16,0.29494949494949496,352.874570844585,63.89478390638949,57,1.2436178115536773,0.204988
BBOB_F5,39,APD,-15,78,63,293,5,5,96,7.140074522737905e-07,4.2245975428397786e-17,0.30624999999999997,607.8955087502492,61.84587604009283,57,0.8162758905887544,0.211484
BBOB_F5,40,APD,-17,78,61,298,5,5,95,5.026870439905906e-07,1.1317066192806756e-16,0.33052631578947367,439.11810277601296,11.560514995832362,58,0.9082111041481804,0.212895
BBOB_F5,41,APD,-19,77,58,302,5,5,99,7.087032791730508e-07,1.375057900982038e-16,0.44848484848484854,466.041983541219,168.05755087963138,61,1.3462082679766447,0.205846
BBOB_F5,42,APD,-15,75,60,306,5,5,97,2.3757850353689491e-07,1.1653504957221926e-16,0.311340206185567,564.4626319025831,52.4871776619371,65,0.9354831295665647,0.201987
BBOB_F55,1,APD,-35,64,29,113,5,5,75,7.478937202876068e-08,9.818896823948095e-17,0.1893333333333333,17.594819684864596,1.1966700066705762,3,0.871704446335164,0.49597
BBOB_F55,2,APD,-43,67,24,118,5,5,89,1.7627336124093063e-07,1.730384329788015e-16,0.45168539325842694,6.832653223695771,8.451452666820765,3,5.293048061424391,0.26453
BBOB_F55,3,APD,-32,67,35,122,5,5,78,2.0629178898445844e-07,8.83035226404682e-30,0.3128205128205128,14.583057657922089,2.8859607999093866,4,0.5092575464783172,0.247202
BBOB_F55,4,APD,-37,67,30,127,5,5,89,5.643526934662191e-08,1.136866733169834e-16,0.3932584269662921,5.113404250847464,2.138896671509146,2,2.8209158730209754,0.164214
BBOB_F55,5,APD,-35,65,30,132,5,5,82,9.0011152753533e-08,1.1741530497187422e-16,0.3951219512195122,18.554012562295778,6.487612738628331,4,2.8783758938214707,0.154964
BBOB_F55,6,APD,-35,66,31,137,5,5,81,1.3539298659992482e-07,5.037894710395189e-18,0.42222222222222217,7.267549010846391,5.674276825105308,5,0.7279770118918455,0.204301
BBOB_F55,7,APD,-44,63,19,142,5,5,91,1.811657543981937e-07,1.912793127855489e-16,0.4571428571428572,23.00027436022439,4.698977962652382,7,0.5840449664447421,0.202966
BBOB_F55,8,APD,-39,62,23,147,5,5,88,1.2029768736709912e-07,1.2998324752263274e-16,0.36363636363636365,19.81017502285042,2.5443023707116605,8,0.9083846506798541,0.187338
BBOB_F55,9,APD,-39,61,22,152,5,5,94,1.0442662912168998e-07,4.826826891099574e-17,0.46382978723404256,14.568547873032756,6.150485393780858,9,0.7088002496658111,0.198075
BBOB_F55,10,APD,-22,57,35,157,5,5,77,2.242864880486195e-07,1.375896261129376e-16,0.6909090909090908,13.46314315404942,9.679964454500265,7,0.5495112371807535,0.183814
BBOB_F55,11,APD,-39,56,17,162,5,5,92,8.440701160239428e-08,6.716182291594633e-17,0.3173913043478261,12.140649621045561,1.901913040574102,4,0.6775610671228832,0.245344
BBOB_F55,12,APD,-24,58,34,167,5,5,76,5.619893705954837e-08,7.769532581835358e-17,0.4552631578947369,10.105881430403903,1.299926200609311,5,0.6150216775007327,0.229275
BBOB_F55,13,APD,-32,56,24,172,5,5,89,5.457526741636798e-08,2.261124438469318e-16,0.5101123595505618,8.85295211347814,1.6484044014138806,4,0.8659455296698746,0.21329
BBOB_F55,14,APD,-34,58,24,177,5,5,86,1.7261772122800778e-08,2.6362618678397063e-17,0.3023255813953488,5.878728142015206,0.08987304245319065,6,0.2597867424221548,0.217086
BBOB_F55,15,APD,-27,57,30,182,5,5,79,4.1526813543413255e-08,3.9093348669258606e-17,0.3670886075949367,6.345823207897963,0.3551040977533855,5,0.4281327108528615,0.216217
BBOB_F55,16,APD,-36,59,23,187,5,5,88,2.7323856621741527e-08,4.228053075108053e-17,0.4909090909090909,6.771277127627807,0.22060673250049032,4,0.5347489208028633,0.209022
BBOB_F55,17,APD,-30,56,26,192,5,5,86,3.253837332906073e-08,1.3928194656011684e-16,0.29767441860465116,8.10684468362014,0.9744418387502554,4,0.6894478365613596,0.211934
BBOB_F55,18,APD,-37,61,24,197,5,5,84,2.5981836904165334e-08,2.6177357336981757e-16,0.6023809523809524,7.329331536477951,0.6582175397261543,5,0.5627837503319467,0.210037
BBOB_F55,19,APD,-26,55,29,202,5,5,88,2.3910294300044654e-08,1.4475643608452342e-16,0.34318181818181814,5.374209415675352,0.3800326220074828,7,0.41739527715389774,0.206359
BBOB_F55,20,APD,-32,59,27,207,5,5,86,2.8839701848859534e-08,1.2864958755441568e-16,0.34186046511627904,6.802031110352474,0.3143839433450065,7,0.473134960923006,0.198186
BBOB_F55,21,APD,-30,56,26,212,5,5,83,4.119658703061191e-08,4.889090829071103e-18,0.39759036144578314,6.849248560509891,0.11364750053357144,6,0.45987807569301264,0.208047
BBOB_F55,22,APD,-27,54,27,217,5,5,92,2.6321637425219535e-08,1.8330413831458466e-16,0.47608695652173916,6.137129620197211,0.30296110482138194,9,0.43697818482073375,0.200305
BBOB_F55,23,APD,-33,54,21,222,5,5,89,1.4656795166434478e-08,6.75310791140528e-17,0.251685393258427,5.91124617157323,0.12721579331873667,9,0.507241736298195,0.195216
BBOB_F55,24,APD,-11,51,40,227,5,5,78,3.199601916747952e-08,1.1488700148435853e-17,0.29743589743589743,7.000561638895879,0.08130567807333895,13,0.314414349680853,0.199019
BBOB_F55,25,APD,-35,51,16,232,5,5,93,1.4280374049935318e-08,1.352432060833819e-16,0.4559139784946236,4.8362689610874465,0.16774701821448088,13,0.3910918379648463,0.186386
BBOB_F55,26,APD,-5,52,47,237,5,5,80,7.432695542375356e-09,9.11953146605216e-17,0.175,5.573229770178069,0.025909420986560662,17,0.3258891916948343,0.199198
BBOB_F55,27,APD,-18,51,33,242,5,5,85,2.2046485081972378e-08,1.756359619590385e-16,0.46117647058823524,8.156024166480275,0.6455957937438029,19,0.5734856704722501,0.197087
BBOB_F55,28,APD,-19,50,31,247,5,5,85,1.4822739924369444e-08,5.570250560591169e-17,0.23529411764705882,5.622847142728361,0.04495545429276063,20,0.30545632195948424,0.198422
BBOB_F55,29,APD,-27,49,22,252,5,5,92,1.433138857587224e-08,1.2913929619455865e-16,0.4108695652173913,5.589487781285293,0.06979862789558217,21,0.35724354864074864,0.194699
