label,tier,dist,problema,D,M,N,I_eff,I_max,iteracao,geracao,caminho,motivo,n_gps,n_folhas,profundidade,tppm,delta_total_point,early_stop,fe,n_acumulado,f_best,n_front1,tempo_fit_s,tempo_busca_s,chaves
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,32,1632,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[32, 32, 26]","[330, 298, 296]","[16, 20, 16]","[5103.0, 5672.0, 4960.0]",46.0,False,50000,15735,"[-0.018005268000301555, 8.841386604357475e-24, 0.0]",99,0.727144,2.409298,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,33,1683,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[33, 33, 26]","[330, 298, 296]","[16, 20, 16]","[5224.0, 5876.0, 4960.0]",46.0,False,50000,16060,"[-0.018005268000301555, 8.841386604357475e-24, 0.0]",101,0.325334,2.445554,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,34,1734,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[34, 34, 27]","[330, 298, 296]","[16, 20, 16]","[5344.0, 6101.0, 5113.0]",45.0,False,50000,16558,"[-0.017746121463488862, 8.841386604357475e-24, 0.0]",100,0.566976,2.405136,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,35,1785,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[35, 35, 27]","[330, 298, 296]","[16, 20, 16]","[5530.0, 6224.0, 5113.0]",43.0,False,50000,16867,"[-0.018126219876162253, 8.841386604357475e-24, 0.0]",98,0.354031,2.427823,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,36,1836,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[36, 36, 27]","[330, 298, 296]","[16, 20, 16]","[5650.0, 6346.0, 5113.0]",38.0,False,50000,17109,"[-0.018126219876162253, 8.841386604357475e-24, 0.0]",99,0.122793,2.41466,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,37,1887,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[37, 37, 27]","[330, 298, 296]","[16, 20, 16]","[5831.0, 6584.0, 5113.0]",32.0,False,50000,17528,"[-0.018126219876162253, 8.841386604357475e-24, 0.0]",98,0.421829,2.411544,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,38,1938,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[38, 38, 27]","[330, 298, 296]","[16, 20, 16]","[6013.0, 6751.0, 5113.0]",28.0,False,50000,17877,"[-0.018054607356416952, 8.841386604357475e-24, 0.0]",97,0.408356,2.41213,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,39,1989,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[39, 39, 27]","[330, 298, 296]","[16, 20, 16]","[6240.0, 6981.0, 5113.0]",27.0,False,50000,18334,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",100,0.767561,2.430803,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,40,2040,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[40, 40, 27]","[330, 298, 296]","[16, 20, 16]","[6428.0, 7204.0, 5113.0]",29.0,False,50000,18745,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",101,0.403943,2.411918,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,41,2091,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[41, 41, 27]","[330, 298, 296]","[16, 20, 16]","[6564.0, 7365.0, 5113.0]",27.0,False,50000,19042,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",97,0.175399,2.483139,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,42,2142,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[42, 42, 27]","[330, 298, 296]","[16, 20, 16]","[6767.0, 7556.0, 5113.0]",23.0,False,50000,19436,"[-0.0177720957698817, 8.841386604357475e-24, 0.0]",98,0.221521,2.453224,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,43,2193,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[43, 43, 27]","[330, 298, 296]","[16, 20, 16]","[6895.0, 7763.0, 5113.0]",21.0,False,50000,19771,"[-0.017853154902987, 8.841386604357475e-24, 0.0]",99,0.651656,2.519855,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,44,2244,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[43, 44, 27]","[330, 298, 296]","[16, 20, 16]","[6895.0, 7929.0, 5113.0]",18.0,False,50000,19937,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",100,0.11466,2.590546,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,45,2295,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 45, 27]","[330, 298, 296]","[16, 20, 16]","[7018.0, 8050.0, 5113.0]",16.0,False,50000,20181,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",101,0.138315,2.593802,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,46,2346,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 46, 27]","[330, 298, 296]","[16, 20, 16]","[7018.0, 8204.0, 5113.0]",15.0,False,50000,20335,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",101,0.134984,2.641111,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,47,2397,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 47, 27]","[330, 298, 296]","[16, 20, 16]","[7018.0, 8346.0, 5113.0]",13.0,False,50000,20477,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",102,0.021663,2.635458,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,48,2448,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 48, 27]","[330, 298, 296]","[16, 20, 16]","[7018.0, 8474.0, 5113.0]",11.0,False,50000,20605,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",102,0.074475,2.61036,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,49,2499,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 49, 27]","[330, 298, 296]","[16, 20, 16]","[7018.0, 8596.0, 5113.0]",9.0,False,50000,20727,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",102,0.074997,2.592696,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,50,2550,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 50, 28]","[330, 298, 296]","[16, 20, 16]","[7018.0, 8762.0, 5234.0]",8.0,False,50000,21014,"[-0.018082626363513654, 8.841386604357475e-24, 0.0]",102,0.439918,2.564772,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,51,2601,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 51, 28]","[330, 298, 296]","[16, 20, 16]","[7018.0, 8909.0, 5234.0]",6.0,False,50000,21161,"[-0.018051316740766765, -0.0014934704868219129, 0.0]",102,0.388592,2.633599,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,52,2652,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 52, 28]","[330, 298, 296]","[16, 20, 16]","[7018.0, 11204.0, 5234.0]",3.0,False,50000,23456,"[-0.018051316740766765, -0.001543859666558678, 0.0]",102,19.520717,2.625919,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,53,2703,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 52, 28]","[330, 298, 296]","[16, 20, 16]","[7018.0, 11204.0, 5234.0]",1.0,False,50000,23456,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",102,0.000366,2.901902,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,54,2754,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 53, 28]","[330, 298, 296]","[16, 20, 16]","[7018.0, 11344.0, 5234.0]",1.0,False,50000,23596,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",102,0.115778,2.984522,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,55,2805,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 53, 28]","[330, 298, 296]","[16, 20, 16]","[7018.0, 11344.0, 5234.0]",1.0,False,50000,23596,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",102,0.000357,3.046282,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_DTLZ2,big,mvns,DTLZ2,12,3,50000,56,417,56,2856,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[44, 53, 28]","[330, 298, 296]","[16, 20, 16]","[7018.0, 11344.0, 5234.0]",0.0,True,50000,23596,"[-0.018051316740766765, -0.0017093546687016459, 0.0]",102,0.000449,2.934012,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[172, 177]","[18, 17]","[370.0, 226.0]",1.0,False,50000,596,"[6.960262286284762e-27, 4.642569984940004e-21]",7,1.59464,0.156107,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[172, 177]","[18, 17]","[603.0, 644.0]",1.0,False,50000,1247,"[1.604780310068455e-26, 2.795783844381626e-27]",4,0.303466,0.13983,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3]","[172, 177]","[18, 17]","[1002.0, 869.0]",1.0,False,50000,1871,"[1.604780310068455e-26, 1.2596671927093603e-29]",2,0.269069,0.191433,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[4, 4]","[172, 177]","[18, 17]","[1224.0, 1270.0]",1.0,False,50000,2494,"[1.4094767562007686e-46, 3.214793012805839e-47]",1,0.313748,0.661933,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,5,255,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[4, 4]","[172, 177]","[18, 17]","[1224.0, 1270.0]",1.0,False,50000,2494,"[2.650252087704765e-53, 1.71316809541759e-55]",2,0.00023,0.105665,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,6,306,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5]","[172, 177]","[18, 17]","[1572.0, 1701.0]",15.0,False,50000,3273,"[1.7561953266438754e-56, 4.764123565643259e-59]",2,0.37108,0.229795,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,7,357,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5]","[172, 177]","[18, 17]","[1572.0, 1701.0]",15.0,False,50000,3273,"[1.658072686055763e-57, 1.946288963283363e-59]",2,0.000256,0.550335,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_WFG9,big,mvns,WFG9,22,2,50000,8,228,8,408,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5]","[172, 177]","[18, 17]","[1572.0, 1701.0]",0.0,True,50000,3273,"[2.056525294020968e-59, 7.433589710814651e-61]",3,0.000258,1.097167,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[121, 124]","[16, 9]","[564.0, 342.0]",1.0,False,50000,906,"[0.00016266474535301515, 1.795515690353243]",11,4.210299,0.17127,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[121, 124]","[16, 9]","[912.0, 677.0]",1.0,False,50000,1589,"[0.0001465632022377647, 1.795515690353243]",11,2.969739,0.179439,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3]","[121, 124]","[16, 9]","[1364.0, 1034.0]",1.0,False,50000,2398,"[0.0001465632022377647, 1.795515690353243]",12,2.988323,0.210385,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[4, 4]","[121, 124]","[16, 9]","[1950.0, 1544.0]",1.0,False,50000,3494,"[0.0, 1.795515690353243]",16,7.145616,0.212049,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,5,255,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5]","[121, 124]","[16, 9]","[2480.0, 1846.0]",1.0,False,50000,4326,"[1.8548561659774516e-05, 1.795515690353243]",13,3.728911,0.281972,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,6,306,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[6, 6]","[121, 124]","[16, 9]","[2993.0, 2198.0]",65.0,False,50000,5191,"[2.1377940681074304e-05, 1.6614772761240602]",9,3.926577,0.409693,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,7,357,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[7, 7]","[121, 124]","[16, 9]","[3552.0, 2790.0]",32.0,False,50000,6342,"[0.009685389708534275, 0.8639189945533872]",8,10.736572,0.494269,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,8,408,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[8, 8]","[121, 124]","[16, 9]","[4069.0, 3090.0]",31.0,False,50000,7159,"[2.1377940681074304e-05, 0.6966400742530823]",8,4.683276,0.6494,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,9,459,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[9, 9]","[121, 124]","[16, 9]","[4441.0, 3566.0]",26.0,False,50000,8007,"[2.1377940681074304e-05, 0.5358363911509514]",12,3.83058,0.735954,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,10,510,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[10, 10]","[121, 124]","[16, 9]","[4858.0, 3946.0]",19.0,False,50000,8804,"[0.0, 0.3865441754460335]",14,4.036124,0.760197,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,11,561,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[11, 10]","[121, 124]","[16, 9]","[5233.0, 3946.0]",22.0,False,50000,9179,"[0.0, 0.3196360096335411]",24,1.124684,0.795958,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,12,612,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[12, 10]","[121, 124]","[16, 9]","[5730.0, 3946.0]",27.0,False,50000,9676,"[0.0, 0.27104924619197845]",25,2.715703,0.774994,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,13,663,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[13, 10]","[121, 124]","[16, 9]","[6115.0, 3946.0]",26.0,False,50000,10061,"[0.0, 0.2640455439686775]",23,1.330234,0.740988,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-mvns_ZDT1,big,mvns,ZDT1,30,2,50000,61,167,14,714,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[14, 10]","[121, 124]","[16, 9]","[6591.0, 3946.0]",26.0,False,50000,10537,"[0.0, 0.24515645573410438]",25,1.770253,0.718215,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
